State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
bihar,2021,3,841226,3136176,6373472507.674763
bihar,2021,3,812002,2391694,4501959195.287657
bihar,2021,3,800006,2154675,2746295026.280852
bihar,2021,3,842002,2020953,4045865094.119522
bihar,2021,3,800020,1925842,3513843210.046955
bihar,2021,3,845401,1804737,3566298125.1719537
bihar,2021,3,854301,1606525,3058885710.2587314
bihar,2021,3,845438,1511332,2977354343.512985
bihar,2021,3,846004,1447174,2771835531.673978
bihar,2021,4,800001,61784983,113485175570.40103
bihar,2021,4,841226,4134836,8617697171.374226
bihar,2021,4,812002,3254302,6156915115.340891
bihar,2021,4,800006,2762725,3444674915.3407526
bihar,2021,4,842002,2561099,5234830929.330323
bihar,2021,4,845401,2321752,4686759487.073237
bihar,2021,4,800020,2294503,4227392430.736985
bihar,2021,4,854301,2071847,3903483960.609567
bihar,2021,4,845438,2009563,3957453691.0116835
bihar,2021,4,846004,1833248,3523049809.4738984
bihar,2022,1,800001,68427326,126972470461.14954
bihar,2022,1,841226,4833682,10008000756.063059
bihar,2022,1,812002,3889495,7351116893.808239
bihar,2022,1,800006,3151661,3792265128.8394628
bihar,2022,1,842002,2842139,5813695283.493809
bihar,2022,1,845401,2767467,5538218411.768909
bihar,2022,1,800020,2583780,4732030287.485733
bihar,2022,1,845438,2420905,4721948430.44448
bihar,2022,1,854301,2370632,4459424719.525084
bihar,2022,1,846004,2041031,3963164395.204203
bihar,2022,2,800001,90260337,162195041186.36072
bihar,2022,2,841226,6002826,12042225104.468521
bihar,2022,2,812002,5661855,10204096684.19675
bihar,2022,2,800006,4555200,4819612056.01122
bihar,2022,2,842002,3577125,7087839557.170109
bihar,2022,2,845401,3415935,6530583694.275953
bihar,2022,2,800020,3287150,5727543832.128673
bihar,2022,2,854301,3017014,5476021343.766986
bihar,2022,2,845438,2847567,5431983554.738285
bihar,2022,2,846004,2555939,4902490990.381883
bihar,2022,3,800001,143978604,226644911906.22284
bihar,2022,3,800015,14642589,22275896214.343235
bihar,2022,3,843322,6216302,10002272062.000242
bihar,2022,3,800006,4989994,4765165736.824183
bihar,2022,3,848101,4686576,7739632711.689734
bihar,2022,3,842002,4602821,8050870275.187765
bihar,2022,3,845401,3626302,6160905019.000635
bihar,2022,3,800020,3427686,5587486835.51466
bihar,2022,3,845438,3049811,5227197307.074066
bihar,2022,3,841226,2723175,5312121784.9558325
bihar,2022,4,800001,167166031,269652534972.60126
bihar,2022,4,800015,17566147,27714143854.977497
bihar,2022,4,844101,4894839,8987133396.587275
bihar,2022,4,800006,4869130,4892331289.159679
bihar,2022,4,843322,4746967,7849350021.641497
bihar,2022,4,842002,4374147,7621459037.438929
bihar,2022,4,845401,4219087,7363056994.768413
bihar,2022,4,841226,3978487,7587321140.147544
bihar,2022,4,845438,3713414,6425533380.435417
bihar,2022,4,800020,3626280,5863096028.653491
bihar,2023,1,800001,12179084,18175841558.0
bihar,2023,1,800006,8981111,8691645530.0
bihar,2023,1,845401,7325467,12482442097.0
bihar,2023,1,800020,6277211,9808741960.0
bihar,2023,1,845438,6148081,10416635802.0
bihar,2023,1,823001,4279539,7848446442.0
bihar,2023,1,846004,3659869,6116916689.0
bihar,2023,1,842001,3400238,7283850717.0
bihar,2023,1,854301,3377283,5244947666.0
bihar,2023,1,843302,3320379,6193587920.0
bihar,2023,2,800001,14924753,20861625980.0
bihar,2023,2,800006,11771164,10097990560.0
bihar,2023,2,845401,9044284,14491292224.0
bihar,2023,2,800020,7631921,11465504773.0
bihar,2023,2,845438,7431206,11964661737.0
bihar,2023,2,823001,5203980,8852649375.0
bihar,2023,2,846004,4399169,7024710991.0
bihar,2023,2,842001,4232893,8551507156.0
bihar,2023,2,854301,4221329,6300475801.0
bihar,2023,2,843302,4219138,7186457770.0
bihar,2023,3,800001,17490601,21966069342.0
bihar,2023,3,800006,13715258,10363870392.0
bihar,2023,3,845401,10492378,14492201817.0
bihar,2023,3,800020,8926288,11953964429.0
bihar,2023,3,845438,8352273,11783943631.0
bihar,2023,3,823001,5948546,9047475032.0
bihar,2023,3,846004,4864956,6714554722.0
bihar,2023,3,842001,4836004,8311761144.0
bihar,2023,3,854301,4774548,6453822756.0
bihar,2023,3,800026,4736821,5117479918.0
bihar,2023,4,800001,18638266,24011379591.0
bihar,2023,4,800006,13340795,11048037650.0
bihar,2023,4,845401,12414889,17793502279.0
bihar,2023,4,845438,10389692,14572193428.0
bihar,2023,4,800020,9488073,13017875684.0
bihar,2023,4,823001,7023753,10786047282.0
bihar,2023,4,843302,5923646,9011371399.0
bihar,2023,4,842001,5856105,10600682718.0
bihar,2023,4,846004,5811007,8122387344.0
bihar,2023,4,854301,5667552,7616689590.0
chandigarh,2021,1,160008,1566609,3447517923.578706
chandigarh,2021,1,160101,306785,521032468.21204627
chandigarh,2021,1,160036,304235,502095617.05888885
chandigarh,2021,1,160002,264846,495327526.29472417
chandigarh,2021,1,160022,242366,395256706.04772204
chandigarh,2021,1,160047,206193,372616088.3789878
chandigarh,2021,1,160015,150002,186093236.77310604
chandigarh,2021,1,160014,130369,210680354.66795424
chandigarh,2021,1,160019,105609,200030209.73112416
chandigarh,2021,1,160030,87034,171852725.69681272
chandigarh,2021,2,160008,2071075,4384400680.30583
chandigarh,2021,2,160101,304282,515288666.4421857
chandigarh,2021,2,160036,293961,485381992.96044195
chandigarh,2021,2,160002,255931,469331050.87533224
chandigarh,2021,2,160047,210130,392704565.48509884
chandigarh,2021,2,160022,202917,335716393.4241364
chandigarh,2021,2,160014,147887,229078754.2386906
chandigarh,2021,2,160015,140297,174526441.1901785
chandigarh,2021,2,160019,89814,170321370.56571722
chandigarh,2021,2,160030,87476,174012022.95219654
chandigarh,2021,3,160008,3188488,6339628467.33528
chandigarh,2021,3,160036,462106,701648130.2500606
chandigarh,2021,3,160101,438375,679000947.8644495
chandigarh,2021,3,160002,379894,643367943.1675801
chandigarh,2021,3,160022,351526,531853547.81426966
chandigarh,2021,3,160047,295135,500223340.5530771
chandigarh,2021,3,160015,201833,238847341.98277846
chandigarh,2021,3,160014,186675,277899648.9641395
chandigarh,2021,3,160019,148872,244508188.3937479
chandigarh,2021,3,160030,128550,240373769.05717558
chandigarh,2021,4,160008,3712842,7784850283.688998
chandigarh,2021,4,160101,538507,852544970.9676752
chandigarh,2021,4,160036,523279,779918799.3369815
chandigarh,2021,4,160022,451911,665992135.1956601
chandigarh,2021,4,160002,444435,762476926.847439
chandigarh,2021,4,160047,346951,604267859.7276576
chandigarh,2021,4,160015,263413,294935485.409002
chandigarh,2021,4,160014,213596,314616641.85791296
chandigarh,2021,4,160019,200453,321425518.80463934
chandigarh,2021,4,160030,154229,287985670.18057156
chandigarh,2022,1,160008,4148686,8330831723.251343
chandigarh,2022,1,160101,582638,900157036.9754957
chandigarh,2022,1,160036,565957,818648616.7393746
chandigarh,2022,1,160002,477307,795306688.9260788
chandigarh,2022,1,160022,463274,670615566.0713229
chandigarh,2022,1,160047,373759,648826857.6349708
chandigarh,2022,1,160015,286014,300333250.31270766
chandigarh,2022,1,160014,233804,337767391.09374547
chandigarh,2022,1,160019,201367,317971370.59751195
chandigarh,2022,1,160030,161551,293087907.7468222
chandigarh,2022,2,160008,5059490,9258542053.288263
chandigarh,2022,2,160036,732432,984361022.9122139
chandigarh,2022,2,160101,728216,1035383005.7324364
chandigarh,2022,2,160022,595057,791965258.766219
chandigarh,2022,2,160002,592250,934051903.7782843
chandigarh,2022,2,160047,477286,749262583.811003
chandigarh,2022,2,160015,390889,354221791.70854485
chandigarh,2022,2,160014,300892,397487428.8048619
chandigarh,2022,2,160019,275597,399400599.74529517
chandigarh,2022,2,160030,205334,352064114.5163448
chandigarh,2022,3,160017,7220428,11604475020.322536
chandigarh,2022,3,160101,761809,1037031826.0963067
chandigarh,2022,3,160008,693932,1288932571.5626671
chandigarh,2022,3,160036,635601,826669211.5582159
chandigarh,2022,3,160022,633386,850977147.2882487
chandigarh,2022,3,160002,622789,945416289.7631533
chandigarh,2022,3,160047,493183,727112803.9481075
chandigarh,2022,3,160015,355036,344038099.04167664
chandigarh,2022,3,160014,297078,391653807.81907696
chandigarh,2022,3,160019,259522,369679070.93060195
chandigarh,2022,4,160017,11852317,19715037296.288975
chandigarh,2022,4,160101,849441,1120061675.6899076
chandigarh,2022,4,160022,723413,939741331.2085838
chandigarh,2022,4,160036,658156,838758052.8433906
chandigarh,2022,4,160002,651078,991496336.1709905
chandigarh,2022,4,160047,510930,755279072.6519243
chandigarh,2022,4,160015,388983,364733884.5473629
chandigarh,2022,4,160014,311834,407770670.02106357
chandigarh,2022,4,160019,290223,391262191.8409227
chandigarh,2022,4,160030,224733,354874011.1706954
chandigarh,2023,1,160101,1363035,1722766828.0
chandigarh,2023,1,160002,1069915,1557685025.0
chandigarh,2023,1,160036,1028600,1225134193.0
chandigarh,2023,1,160022,1010014,1293537610.0
chandigarh,2023,1,160047,826330,1161152861.0
chandigarh,2023,1,160015,613714,552686406.0
chandigarh,2023,1,160014,490519,611153872.0
chandigarh,2023,1,160019,450177,601936938.0
chandigarh,2023,1,160030,369706,557734464.0
chandigarh,2023,1,160003,323466,511711663.0
chandigarh,2023,2,160101,1640989,1961492257.0
chandigarh,2023,2,160002,1288701,1775202938.0
chandigarh,2023,2,160036,1203551,1377558611.0
chandigarh,2023,2,160022,1166815,1430242922.0
chandigarh,2023,2,160047,976171,1295503805.0
chandigarh,2023,2,160015,675587,606193904.0
chandigarh,2023,2,160014,566426,667652476.0
chandigarh,2023,2,160019,538214,680330130.0
chandigarh,2023,2,160030,441675,636821483.0
chandigarh,2023,2,160003,400590,635220198.0
chandigarh,2023,3,160101,1850021,2037254367.0
chandigarh,2023,3,160002,1469214,1911404397.0
chandigarh,2023,3,160036,1367542,1499134151.0
chandigarh,2023,3,160022,1288604,1519080835.0
chandigarh,2023,3,160047,1147647,1426311196.0
chandigarh,2023,3,160015,764219,664839406.0
chandigarh,2023,3,160014,644635,713667823.0
chandigarh,2023,3,160019,552679,684744785.0
chandigarh,2023,3,160030,499527,693263665.0
chandigarh,2023,3,160003,446924,633199704.0
chandigarh,2023,4,160101,1928344,2227861078.0
chandigarh,2023,4,160002,1470015,1998658746.0
chandigarh,2023,4,160036,1376806,1549250581.0
chandigarh,2023,4,160022,1348143,1657209616.0
chandigarh,2023,4,160047,1150505,1491710260.0
chandigarh,2023,4,160015,758533,681961841.0
chandigarh,2023,4,160014,672054,762533771.0
chandigarh,2023,4,160019,626147,786612986.0
chandigarh,2023,4,160030,494765,719721844.0
chandigarh,2023,4,160003,444621,634799713.0
chhattisgarh,2021,1,492009,3152697,5281456698.639032
chhattisgarh,2021,1,492001,2062104,3156983782.7872276
chhattisgarh,2021,1,495001,1558405,2376898658.800415
chhattisgarh,2021,1,497001,957928,1823147805.7569232
chhattisgarh,2021,1,491001,872723,1294441361.2765474
chhattisgarh,2021,1,490023,869244,1154015806.2811897
chhattisgarh,2021,1,490006,774112,914211871.5270494
chhattisgarh,2021,1,491441,653315,1122704843.7664142
chhattisgarh,2021,1,495450,595796,973484691.251247
chhattisgarh,2021,1,496005,593116,1184774545.5928895
chhattisgarh,2021,2,492009,3531665,6237261109.571448
chhattisgarh,2021,2,492001,1790662,3080777232.7858667
chhattisgarh,2021,2,495001,1455312,2510462991.251886
chhattisgarh,2021,2,497001,1031909,2008561517.648296
chhattisgarh,2021,2,491001,837157,1364714087.7809932
chhattisgarh,2021,2,490023,763575,1174072727.567776
chhattisgarh,2021,2,491441,740582,1310602405.6028762
chhattisgarh,2021,2,495450,704041,1132961727.260648
chhattisgarh,2021,2,490006,668949,946046519.1898482
chhattisgarh,2021,2,496005,645183,1216389122.6233206
chhattisgarh,2021,3,492009,5612983,8770212351.408337
chhattisgarh,2021,3,492001,3200184,4768793686.020849
chhattisgarh,2021,3,495001,2572993,3734896539.7337685
chhattisgarh,2021,3,497001,1635520,2760462757.7578793
chhattisgarh,2021,3,491001,1305695,1938305539.075568
chhattisgarh,2021,3,490023,1253256,1704542436.5901656
chhattisgarh,2021,3,491441,1124790,1803320186.7983453
chhattisgarh,2021,3,490006,1096245,1299467876.0104809
chhattisgarh,2021,3,496005,1006702,1784048704.1108124
chhattisgarh,2021,3,495450,1004357,1500182581.1138833
chhattisgarh,2021,4,492009,8304401,12964571702.987217
chhattisgarh,2021,4,492001,4178829,6231047914.337536
chhattisgarh,2021,4,495001,3644800,4999084676.501506
chhattisgarh,2021,4,497001,2276401,3766123278.042672
chhattisgarh,2021,4,491001,1687886,2560648248.895311
chhattisgarh,2021,4,490023,1599521,2248105461.586821
chhattisgarh,2021,4,490006,1410015,1732682082.0393152
chhattisgarh,2021,4,491441,1395385,2296675958.189373
chhattisgarh,2021,4,495450,1373013,2011514280.4747252
chhattisgarh,2021,4,496005,1357792,2314581216.562727
chhattisgarh,2022,1,492009,8604266,13265608315.34198
chhattisgarh,2022,1,492001,4654685,6852734645.639161
chhattisgarh,2022,1,495001,4183815,5693220429.873732
chhattisgarh,2022,1,497001,2608953,4270065647.0031033
chhattisgarh,2022,1,491001,1854312,2829231024.442624
chhattisgarh,2022,1,490023,1719478,2432156635.4437113
chhattisgarh,2022,1,491441,1691392,2775775912.1836176
chhattisgarh,2022,1,496005,1601573,2711974013.620237
chhattisgarh,2022,1,495450,1580837,2356394521.081302
chhattisgarh,2022,1,490006,1506932,1842102092.8597531
chhattisgarh,2022,2,492009,10025789,14968791943.376333
chhattisgarh,2022,2,492001,5744280,8305059645.430582
chhattisgarh,2022,2,495001,5047637,6711325493.698645
chhattisgarh,2022,2,497001,3135705,4960730023.337443
chhattisgarh,2022,2,491001,2225450,3310540189.1548705
chhattisgarh,2022,2,491441,2038818,3271780605.9574466
chhattisgarh,2022,2,490023,2019053,2822637782.1193137
chhattisgarh,2022,2,496005,1915479,3114215340.965275
chhattisgarh,2022,2,495450,1858110,2704576938.698612
chhattisgarh,2022,2,494001,1760773,3011347187.158378
chhattisgarh,2022,3,490025,27709655,34710838372.56677
chhattisgarh,2022,3,492009,18534055,24688727453.174118
chhattisgarh,2022,3,495001,7363455,9209001744.809235
chhattisgarh,2022,3,492001,5867095,8079859406.743408
chhattisgarh,2022,3,497001,3136275,4516205218.110838
chhattisgarh,2022,3,491001,2646597,3636063295.4063334
chhattisgarh,2022,3,496005,2585964,3726179905.5455704
chhattisgarh,2022,3,491335,2229725,2939210017.3994675
chhattisgarh,2022,3,490023,2010684,2697551621.1334295
chhattisgarh,2022,3,491441,1999983,3010066819.409458
chhattisgarh,2022,4,490025,30367292,39832838087.7527
chhattisgarh,2022,4,492009,14547843,20802250141.53089
chhattisgarh,2022,4,495001,8943347,11284431848.378153
chhattisgarh,2022,4,491001,7147574,9554105321.34933
chhattisgarh,2022,4,492001,6598984,9056995537.72467
chhattisgarh,2022,4,497001,3746038,5374539443.774867
chhattisgarh,2022,4,491441,2530455,3800881016.686203
chhattisgarh,2022,4,496005,2431930,3586810453.649658
chhattisgarh,2022,4,490023,2275958,3067299957.1121473
chhattisgarh,2022,4,494001,2186179,3377164484.485155
chhattisgarh,2023,1,492001,11115338,14659105958.0
chhattisgarh,2023,1,495001,9917576,11605899209.0
chhattisgarh,2023,1,497001,6441895,8685746959.0
chhattisgarh,2023,1,491001,4305716,5738886313.0
chhattisgarh,2023,1,492009,4304806,5937494867.0
chhattisgarh,2023,1,496005,3858220,5528283869.0
chhattisgarh,2023,1,491441,3847395,5655541846.0
chhattisgarh,2023,1,490023,3847222,4897335783.0
chhattisgarh,2023,1,494001,3699794,5462759852.0
chhattisgarh,2023,1,495450,3352650,4265300875.0
chhattisgarh,2023,2,492001,12593303,16219495858.0
chhattisgarh,2023,2,495001,11316227,13085728477.0
chhattisgarh,2023,2,497001,7449990,9832286256.0
chhattisgarh,2023,2,491001,4908978,6387715828.0
chhattisgarh,2023,2,492009,4842501,6545739034.0
chhattisgarh,2023,2,491441,4470613,6294275140.0
chhattisgarh,2023,2,496005,4450667,6104876159.0
chhattisgarh,2023,2,494001,4376161,6083190722.0
chhattisgarh,2023,2,490023,4208683,5315912150.0
chhattisgarh,2023,2,495450,3839152,4708469432.0
chhattisgarh,2023,3,492001,14418394,17371915298.0
chhattisgarh,2023,3,495001,13063770,14037467639.0
chhattisgarh,2023,3,497001,8390296,10014245380.0
chhattisgarh,2023,3,492009,5543609,6994100987.0
chhattisgarh,2023,3,491001,5537214,6774039069.0
chhattisgarh,2023,3,496005,5209342,6528405645.0
chhattisgarh,2023,3,494001,5084514,6589919294.0
chhattisgarh,2023,3,491441,4986650,6530780755.0
chhattisgarh,2023,3,490023,4785490,5667143673.0
chhattisgarh,2023,3,495450,4427191,5053625815.0
chhattisgarh,2023,4,492001,15523551,19382487915.0
chhattisgarh,2023,4,495001,14562840,15977788639.0
chhattisgarh,2023,4,497001,9869057,11904558072.0
chhattisgarh,2023,4,491001,6150012,7760046469.0
chhattisgarh,2023,4,492009,6051138,7850616320.0
chhattisgarh,2023,4,496005,6032313,7531416146.0
chhattisgarh,2023,4,494001,5954671,7787774134.0
chhattisgarh,2023,4,491441,5540585,7498711867.0
chhattisgarh,2023,4,490023,5369046,6470805637.0
chhattisgarh,2023,4,495450,5171223,5882607805.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396230,1012000,1485582190.5625858
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396210,436569,706553627.961648
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396215,218763,324695232.2098592
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396235,206428,339864373.41451025
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362520,26897,58721427.68946643
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362571,10526,27398296.955953956
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396220,8876,12517102.553139005
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362540,4421,8927650.380544107
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362570,764,1373009.4657990413
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396230,1116145,1605778312.2955143
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396210,483461,729957855.3925527
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396215,244747,339007704.4311948
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396235,234748,375901354.2322214
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362520,22524,54226978.806524165
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571,12826,37078042.59425647
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220,4968,5114014.400972446
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540,4701,7722440.825679861
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362570,963,2881758.439986662
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230,1638554,2161174008.8665886
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210,711442,1004074143.2475473
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215,358966,455842640.0651342
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235,340968,512051027.36675966
