State,Year,Quarter,District,Transaction_count,Transaction_amount
bihar,2023,1,gaya,23452237,47501890223.0
bihar,2023,1,madhubani,20101659,38852004241.0
bihar,2023,1,darbhanga,19794010,37292632745.0
bihar,2023,1,purnia,18584968,34053061521.0
bihar,2023,1,samastipur,18568228,35295604286.0
bihar,2023,1,saran,18242895,34998196534.0
bihar,2023,2,patna,86311917,130723225180.0
bihar,2023,2,purbi champaran,41126238,71129044926.0
bihar,2023,2,muzaffarpur,36854628,66973720424.0
bihar,2023,2,pashchim champaran,29419863,49527742510.0
bihar,2023,2,gaya,28494001,52818315995.0
bihar,2023,2,madhubani,25118136,46338955995.0
bihar,2023,2,saran,25029090,44329380967.0
bihar,2023,2,darbhanga,24714109,44529831252.0
bihar,2023,2,samastipur,24164490,42663933231.0
bihar,2023,2,purnia,23962134,43347802163.0
bihar,2023,3,patna,98013455,132269181273.0
bihar,2023,3,purbi champaran,44286078,66901163763.0
bihar,2023,3,muzaffarpur,39925101,63480145583.0
bihar,2023,3,pashchim champaran,31785835,46327159902.0
bihar,2023,3,gaya,30917980,50771344474.0
bihar,2023,3,purnia,26117076,41106386017.0
bihar,2023,3,samastipur,25290002,40545364202.0
bihar,2023,3,saran,25074640,39510216437.0
bihar,2023,3,darbhanga,25004950,40227356501.0
bihar,2023,3,madhubani,24869170,39816948772.0
bihar,2023,4,patna,107884364,150536099493.0
bihar,2023,4,purbi champaran,58005442,86733974303.0
bihar,2023,4,muzaffarpur,50819243,80792893968.0
bihar,2023,4,pashchim champaran,42704615,60667879800.0
bihar,2023,4,gaya,38352964,62551956156.0
bihar,2023,4,madhubani,33062836,51381268316.0
bihar,2023,4,samastipur,32829529,51973065647.0
bihar,2023,4,saran,32707531,51819712710.0
bihar,2023,4,purnia,32315055,50440973972.0
bihar,2023,4,darbhanga,31997125,50219810870.0
chandigarh,2021,1,chandigarh,3970237,7596420859.545994
chandigarh,2021,2,chandigarh,4417547,8417673939.9361
chandigarh,2021,3,chandigarh,6649378,11815883004.693304
chandigarh,2021,4,chandigarh,7898903,14373583510.61845
chandigarh,2022,1,chandigarh,8600491,15174991549.840002
chandigarh,2022,2,chandigarh,10772489,17283500158.371002
chandigarh,2022,3,chandigarh,13478173,20559757737.405857
chandigarh,2022,4,chandigarh,17904840,27879754566.939415
chandigarh,2023,1,chandigarh,9815605,12824894394.0
chandigarh,2023,2,chandigarh,11553687,14414408750.0
chandigarh,2023,3,chandigarh,13052165,15426783311.0
chandigarh,2023,4,chandigarh,13280078,16281223001.0
chhattisgarh,2021,1,raipur,10625343,17249749779.092148
chhattisgarh,2021,1,durg,5455260,7697855739.555682
chhattisgarh,2021,1,bilaspur,3400745,5548981180.581254
chhattisgarh,2021,1,janjgir champa,2237748,4086540675.2864065
chhattisgarh,2021,1,raigarh,2237708,4233022686.648001
chhattisgarh,2021,1,korba,2152362,3547673112.8294754
chhattisgarh,2021,1,rajnandgaon,1390205,2509162848.912773
chhattisgarh,2021,1,surguja,1195343,2299690489.114688
chhattisgarh,2021,1,baloda bazar,1102370,2084677637.5493598
chhattisgarh,2021,1,mahasamund,1084511,2220399814.3984013
chhattisgarh,2021,2,raipur,10882417,18678914879.009037
chhattisgarh,2021,2,durg,5360198,8406607059.064627
chhattisgarh,2021,2,bilaspur,3617926,6128946520.089718
chhattisgarh,2021,2,janjgir champa,2835495,4781785298.469424
chhattisgarh,2021,2,raigarh,2634959,4606676921.965151
chhattisgarh,2021,2,korba,2556656,4078628168.159371
chhattisgarh,2021,2,rajnandgaon,1698948,3047951973.381322
chhattisgarh,2021,2,baloda bazar,1461126,2578930313.1679645
chhattisgarh,2021,2,mahasamund,1375779,2609044564.352538
chhattisgarh,2021,2,surguja,1332917,2575596438.475781
chhattisgarh,2021,3,raipur,17276668,26769245295.71399
chhattisgarh,2021,3,durg,8289193,11563387669.133894
chhattisgarh,2021,3,bilaspur,5603933,8478327761.385537
chhattisgarh,2021,3,janjgir champa,3691134,6044129725.467278
chhattisgarh,2021,3,raigarh,3676121,6178904602.829477
chhattisgarh,2021,3,korba,3562384,5269832115.824791
chhattisgarh,2021,3,rajnandgaon,2353407,3963184198.405422
chhattisgarh,2021,3,surguja,2006253,3418441123.0492086
chhattisgarh,2021,3,baloda bazar,1923490,3285959111.6154323
chhattisgarh,2021,3,mahasamund,1814073,3248154697.285629
chhattisgarh,2021,4,raipur,23353982,36279287404.820206
chhattisgarh,2021,4,durg,10300130,14816073916.178635
chhattisgarh,2021,4,bilaspur,7784221,11326296354.842556
chhattisgarh,2021,4,raigarh,4987956,8118529781.855953
chhattisgarh,2021,4,korba,4813732,6967488786.247882
chhattisgarh,2021,4,janjgir champa,4713652,7509616301.088512
chhattisgarh,2021,4,rajnandgaon,2897306,4944916181.246885
chhattisgarh,2021,4,surguja,2774724,4648918490.631775
chhattisgarh,2021,4,baloda bazar,2428335,4125753409.5956497
chhattisgarh,2021,4,mahasamund,2324300,4025481736.7157373
chhattisgarh,2022,1,raipur,25836062,39990361268.69826
chhattisgarh,2022,1,durg,11345594,16423362101.016966
chhattisgarh,2022,1,bilaspur,9081044,13169861328.371489
chhattisgarh,2022,1,raigarh,5959088,9885641555.115366
chhattisgarh,2022,1,korba,5626866,8306489271.356157
chhattisgarh,2022,1,janjgir champa,5495226,8737068867.594166
chhattisgarh,2022,1,rajnandgaon,3505850,6015130524.624991
chhattisgarh,2022,1,surguja,3182242,5281342196.784164
chhattisgarh,2022,1,baloda bazar,2925957,5025353758.266698
chhattisgarh,2022,1,mahasamund,2788159,5020017743.469414
chhattisgarh,2022,2,raipur,31131873,46778811056.547844
chhattisgarh,2022,2,durg,13554254,19339415904.388374
chhattisgarh,2022,2,bilaspur,11026765,15470182616.440014
chhattisgarh,2022,2,raigarh,6953143,10866819292.413809
chhattisgarh,2022,2,korba,6482877,9217368563.787317
chhattisgarh,2022,2,janjgir champa,6418156,9565720454.277157
chhattisgarh,2022,2,rajnandgaon,4284921,7037763265.735463
chhattisgarh,2022,2,surguja,3814390,6107066837.900621
chhattisgarh,2022,2,baloda bazar,3518514,5665773484.94288
chhattisgarh,2022,2,mahasamund,3288014,5542158574.479666
chhattisgarh,2022,3,raipur,40322093,55869046982.08136
chhattisgarh,2022,3,durg,40201479,51553772130.128586
chhattisgarh,2022,3,bilaspur,13659373,17597668488.143303
chhattisgarh,2022,3,raigarh,7689276,10922658445.861914
chhattisgarh,2022,3,korba,6608931,8648711540.86557
chhattisgarh,2022,3,janjgir champa,6191246,8376914109.862601
chhattisgarh,2022,3,rajnandgaon,4236901,6526559476.401954
chhattisgarh,2022,3,baloda bazar,3792643,5461550646.150799
chhattisgarh,2022,3,surguja,3762924,5443547309.295029
chhattisgarh,2022,3,mahasamund,3300018,5221786624.788328
chhattisgarh,2022,4,durg,48523671,64247502275.46567
chhattisgarh,2022,4,raipur,38862259,55662404886.39615
chhattisgarh,2022,4,bilaspur,16252139,21208051820.214054
chhattisgarh,2022,4,raigarh,8475730,11974795198.59215
chhattisgarh,2022,4,korba,7598691,9998923126.807133
chhattisgarh,2022,4,janjgir champa,7194881,9873971004.747929
chhattisgarh,2022,4,rajnandgaon,6195224,9255085937.73935
chhattisgarh,2022,4,baloda bazar,4723545,7027700030.598945
chhattisgarh,2022,4,surguja,4530080,6525605229.70492
chhattisgarh,2022,4,mahasamund,3890208,6294827909.790523
chhattisgarh,2023,1,raipur,45622190,62999064541.0
chhattisgarh,2023,1,durg,23859545,31147636873.0
chhattisgarh,2023,1,bilaspur,22515986,28109717724.0
chhattisgarh,2023,1,raigarh,14309929,20128762185.0
chhattisgarh,2023,1,korba,12843212,16488882083.0
chhattisgarh,2023,1,janjgir champa,11935407,16206439751.0
chhattisgarh,2023,1,rajnandgaon,8307564,12366125060.0
chhattisgarh,2023,1,surguja,7940333,10560053086.0
chhattisgarh,2023,1,baloda bazar,7197194,10652987448.0
chhattisgarh,2023,1,mahasamund,6599102,10588363841.0
chhattisgarh,2023,2,raipur,52620640,69883706700.0
chhattisgarh,2023,2,durg,26918873,34354238161.0
chhattisgarh,2023,2,bilaspur,26295348,31728128217.0
chhattisgarh,2023,2,raigarh,16537898,21670817692.0
chhattisgarh,2023,2,korba,14707141,18016273425.0
chhattisgarh,2023,2,janjgir champa,14164104,17840916543.0
chhattisgarh,2023,2,rajnandgaon,9678721,13738399065.0
chhattisgarh,2023,2,surguja,9320236,12083741021.0
chhattisgarh,2023,2,baloda bazar,8570502,11581152240.0
chhattisgarh,2023,2,mahasamund,7611714,11144524711.0
chhattisgarh,2023,3,raipur,60246482,74957335333.0
chhattisgarh,2023,3,durg,30518239,36454227676.0
chhattisgarh,2023,3,bilaspur,29954762,33373211751.0
chhattisgarh,2023,3,raigarh,18851633,22862641868.0
chhattisgarh,2023,3,korba,16911757,19369427880.0
chhattisgarh,2023,3,janjgir champa,15405776,18039692126.0
chhattisgarh,2023,3,rajnandgaon,10792121,14242094539.0
chhattisgarh,2023,3,surguja,10418990,12367549277.0
chhattisgarh,2023,3,baloda bazar,9910412,12351770326.0
chhattisgarh,2023,3,mahasamund,8660225,11743403877.0
chhattisgarh,2023,4,raipur,65920222,83942581882.0
chhattisgarh,2023,4,bilaspur,34002727,38440929490.0
chhattisgarh,2023,4,durg,33934555,41327809019.0
chhattisgarh,2023,4,raigarh,21979370,26600453833.0
chhattisgarh,2023,4,korba,19726650,22276819296.0
chhattisgarh,2023,4,janjgir champa,17898423,20779991262.0
chhattisgarh,2023,4,surguja,12245136,14539598411.0
chhattisgarh,2023,4,rajnandgaon,12172390,16545526589.0
chhattisgarh,2023,4,baloda bazar,11419243,14730630630.0
chhattisgarh,2023,4,mahasamund,9931682,13768096631.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,dadra and nagar haveli,1218428,1825446563.9770944
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,daman,664208,1043765962.724646
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,42608,96420384.49176355
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,dadra and nagar haveli,1350893,1981679666.5277362
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,daman,733176,1074079574.2247202
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,41014,101909220.66644716
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,dadra and nagar haveli,1979522,2673225036.233348
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,daman,1083689,1475259765.304812
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,66259,157454301.25334743
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra and nagar haveli,2651530,3463923579.431045
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman,1417153,1895788566.3308911
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,88402,206127240.56872404
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,dadra and nagar haveli,3078173,3954838129.047655
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,daman,1629797,2068807150.1986508
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,94833,213403088.016084
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,dadra and nagar haveli,3705529,4384666145.001483
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,daman,1923407,2321672075.29422
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,130835,288821560.5151377
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,dadra and nagar haveli,3999361,4602085602.265935
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,daman,2317701,2638822275.269265
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,148559,279739481.9642375
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,dadra and nagar haveli,4689855,5134034950.126673
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,daman,2344860,2629286286.284037
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,154870,296319509.67041874
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,dadra and nagar haveli,7700138,8122810854.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,daman,3864652,4064735362.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,239195,426544984.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,dadra and nagar haveli,8670763,8831457320.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,daman,4408947,4407940658.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,277405,511140210.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,dadra and nagar haveli,9971874,9836561533.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,daman,5114536,4764484942.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,283918,495019988.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,dadra and nagar haveli,11844359,11345951876.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,daman,6098731,5634486680.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,359283,577621411.0
delhi,2021,1,central delhi,54173342,90711721159.77658
delhi,2021,1,new delhi,31953482,53832767509.43621
delhi,2021,1,west,12363374,23133622270.239567
delhi,2021,1,south east delhi,12287216,18449868327.686386
delhi,2021,1,north west,8024587,15349170514.54198
delhi,2021,1,east,7874737,11290580992.027351
delhi,2021,1,south west,7721739,12780255587.51034
delhi,2021,1,south,7428356,10208060134.038582
delhi,2021,1,north,7199592,12976771848.005224
delhi,2021,1,shahdara,4235592,9595155648.30619
delhi,2021,2,central delhi,62131856,100895875737.76091
delhi,2021,2,new delhi,36788618,60387138441.32027
delhi,2021,2,west,12217454,22460950400.13157
delhi,2021,2,south east delhi,11519378,17106146861.933064
delhi,2021,2,north west,8373397,15462806103.953077
delhi,2021,2,south west,8208259,13456640547.363726
delhi,2021,2,east,7486985,10978698462.135324
delhi,2021,2,south,7346726,9956087387.089846
delhi,2021,2,north,7283521,13045029034.825657
delhi,2021,2,north east,4567057,9118331386.987755
delhi,2021,3,central delhi,88849847,137311394953.58371
delhi,2021,3,new delhi,50089446,77874603330.18227
delhi,2021,3,south east delhi,17254936,25283744433.53666
delhi,2021,3,west,17186832,31879892281.09146
delhi,2021,3,north west,11436200,21133053482.335484
delhi,2021,3,south west,10691277,17385987188.960205
delhi,2021,3,east,10407086,14944795668.028805
delhi,2021,3,south,10381321,13789719686.570164
delhi,2021,3,north,10359707,18205778951.817303
delhi,2021,3,shahdara,6108459,13750322170.230267
delhi,2021,4,central delhi,111134916,177625511230.04297
delhi,2021,4,new delhi,61634107,99244375372.27344
delhi,2021,4,south east delhi,21366628,32122243404.91709
delhi,2021,4,west,20430656,39890704519.6619
delhi,2021,4,north west,13585992,26091698381.40573
delhi,2021,4,south,12510023,16942839763.775913
delhi,2021,4,north,12503180,22723650290.401375
delhi,2021,4,south west,12404698,21054166955.724888
delhi,2021,4,east,12092666,18447833006.757885
delhi,2021,4,shahdara,7518346,17929102853.313446
delhi,2022,1,central delhi,128309915,198072597274.588
delhi,2022,1,new delhi,71006225,110657872546.40234
delhi,2022,1,south east delhi,23146633,34276252396.92598
delhi,2022,1,west,22748647,43283043830.88957
delhi,2022,1,north west,14899833,28208907241.065834
delhi,2022,1,north,14076598,25099334230.75274
delhi,2022,1,south west,13659485,22636957994.996166
delhi,2022,1,south,13519253,17982839888.57036
delhi,2022,1,east,13032988,19771730745.94047
delhi,2022,1,north east,8357217,17814230282.345295
delhi,2022,2,central delhi,159034619,232911858055.08478
delhi,2022,2,new delhi,87939392,129418048270.15207
delhi,2022,2,south east delhi,29302567,40564903164.264656
delhi,2022,2,west,28008086,50563146986.313255
delhi,2022,2,north west,18057230,33092543802.040115
delhi,2022,2,north,17494896,29482073628.067886
delhi,2022,2,south,17358990,21493188986.975037
delhi,2022,2,south west,16899542,26515960445.85206
delhi,2022,2,east,16485686,23141432019.978474
delhi,2022,2,shahdara,10060246,22195136725.333412
delhi,2022,3,central delhi,243139962,327191972497.867
delhi,2022,3,new delhi,58178476,76558260276.67705
delhi,2022,3,west,30595250,52638495087.749954
delhi,2022,3,south east delhi,30215862,40627500625.401535
delhi,2022,3,east,21104584,28881717613.549664
delhi,2022,3,north west,18316480,32675014921.771603
delhi,2022,3,south,18234782,21732528705.790974
delhi,2022,3,north,18232076,29812600679.07141
delhi,2022,3,south west,17276601,26324661266.56317
delhi,2022,3,shahdara,10220528,21361296110.510616
delhi,2022,4,central delhi,280960656,386107883617.53076
delhi,2022,4,new delhi,45094468,58157025088.38431
delhi,2022,4,south east delhi,33116019,44231426531.24901
delhi,2022,4,west,32293188,56453476563.182175
delhi,2022,4,east,23683133,33122093387.044395
delhi,2022,4,north west,19859098,35599171826.28781
delhi,2022,4,south,19537728,23391855096.18752
delhi,2022,4,north,19393947,31932822870.2881
delhi,2022,4,south west,18499176,28102930810.327362
delhi,2022,4,shahdara,11420073,24438534174.92784
delhi,2023,1,south east delhi,56901581,72188090661.0
delhi,2023,1,west,53494049,88637227473.0
delhi,2023,1,central delhi,49681285,81500812610.0
delhi,2023,1,new delhi,48280973,58799219994.0
delhi,2023,1,north west,34149097,57664399598.0
delhi,2023,1,north,33930652,53000017794.0
delhi,2023,1,south,32534127,37497668457.0
delhi,2023,1,south west,31119622,45110662539.0
delhi,2023,1,east,30263080,39834690348.0
delhi,2023,1,shahdara,19779351,39855441084.0
delhi,2023,2,south east delhi,66237557,78214516249.0
delhi,2023,2,west,62944946,95782240128.0
delhi,2023,2,central delhi,57622069,86092311109.0
delhi,2023,2,new delhi,57173491,64569798729.0
delhi,2023,2,north west,40527597,63155058402.0
delhi,2023,2,north,40357914,58188318194.0
delhi,2023,2,south,38797761,41499044092.0
delhi,2023,2,south west,36917006,49688361980.0
delhi,2023,2,east,36042935,43552662240.0
delhi,2023,2,shahdara,23083531,41909976096.0
delhi,2023,3,south east delhi,74833594,83210641938.0
delhi,2023,3,west,72448584,102906527096.0
delhi,2023,3,new delhi,64482143,69220641303.0
delhi,2023,3,central delhi,63523786,90738331879.0
delhi,2023,3,north,45891413,63381082060.0
delhi,2023,3,north west,45854816,67892826766.0
delhi,2023,3,south,44793802,45520647764.0
delhi,2023,3,south west,42925892,54916853763.0
delhi,2023,3,east,40696568,46476789040.0
delhi,2023,3,shahdara,25892515,43115840667.0
delhi,2023,4,south east delhi,81901206,92211250667.0
delhi,2023,4,west,77741144,114164241444.0
delhi,2023,4,central delhi,73391621,108685950109.0
delhi,2023,4,new delhi,70788153,77725370165.0
delhi,2023,4,north west,49542115,74621203545.0
delhi,2023,4,north,49234225,69390502954.0
delhi,2023,4,south,47263751,49217789026.0
delhi,2023,4,south west,45782050,59373267213.0
delhi,2023,4,east,43082162,50886137378.0
delhi,2023,4,shahdara,30001836,52825059811.0
goa,2021,1,north goa,3797921,7119400649.563017
goa,2021,1,south goa,1533628,2637842229.458396
goa,2021,2,north goa,3083639,5391453884.873638
goa,2021,2,south goa,1626496,2621399702.202361
goa,2021,3,north goa,4282602,7042155411.60932
goa,2021,3,south goa,2185161,3436270181.327051
goa,2021,4,north goa,7808548,13467044827.548832
goa,2021,4,south goa,3280211,5160212288.320821
goa,2022,1,north goa,8513573,14075639843.882042
goa,2022,1,south goa,3700525,5740805558.964066
goa,2022,2,north goa,9999773,16484842033.028084
goa,2022,2,south goa,4216281,6388195726.492123
goa,2022,3,north goa,8310698,13076925808.314318
goa,2022,3,south goa,4877989,6497339467.392014
goa,2022,4,north goa,11455490,17268434371.99816
goa,2022,4,south goa,5737184,7656551999.340998
goa,2023,1,north goa,16251833,24505420924.0
goa,2023,1,south goa,7943237,10591544851.0
goa,2023,2,north goa,17849215,27042471683.0
