State,Year,Quarter,District,RegisteredUser
jharkhand,2021,4,saraikela kharsawan district,220378
jharkhand,2021,4,gumla district,74184
jharkhand,2021,4,chatra district,133013
jharkhand,2021,4,khunti district,44343
jharkhand,2021,4,dhanbad district,812467
jharkhand,2021,4,godda district,146344
jharkhand,2021,4,deoghar district,351728
jharkhand,2021,4,palamu district,311702
jharkhand,2021,4,latehar district,84949
jharkhand,2021,4,west singhbhum district,148470
jharkhand,2021,4,pakur district,67735
jharkhand,2021,4,lohardaga district,55415
jharkhand,2021,4,sahebganj district,111603
jharkhand,2021,4,giridih district,362829
jharkhand,2021,4,bokaro district,589361
jharkhand,2022,1,ramgarh district,284993
jharkhand,2022,1,ranchi district,1115386
jharkhand,2022,1,east singhbhum district,728043
jharkhand,2022,1,jamtara district,129831
jharkhand,2022,1,dumka district,142767
jharkhand,2022,1,koderma district,164357
jharkhand,2022,1,hazaribagh district,485388
jharkhand,2022,1,simdega district,41596
jharkhand,2022,1,garhwa district,186055
jharkhand,2022,1,saraikela kharsawan district,234284
jharkhand,2022,1,gumla district,79572
jharkhand,2022,1,chatra district,142601
jharkhand,2022,1,khunti district,47381
jharkhand,2022,1,dhanbad district,862955
jharkhand,2022,1,godda district,156522
jharkhand,2022,1,deoghar district,375345
jharkhand,2022,1,palamu district,333409
jharkhand,2022,1,latehar district,91046
jharkhand,2022,1,west singhbhum district,158559
jharkhand,2022,1,pakur district,72474
jharkhand,2022,1,lohardaga district,59387
jharkhand,2022,1,sahebganj district,119193
jharkhand,2022,1,giridih district,387949
jharkhand,2022,1,bokaro district,626182
jharkhand,2022,2,ramgarh district,301481
jharkhand,2022,2,ranchi district,1176707
jharkhand,2022,2,east singhbhum district,767451
jharkhand,2022,2,jamtara district,137308
jharkhand,2022,2,dumka district,150959
jharkhand,2022,2,koderma district,174032
jharkhand,2022,2,hazaribagh district,513316
jharkhand,2022,2,simdega district,43976
jharkhand,2022,2,garhwa district,197920
jharkhand,2022,2,saraikela kharsawan district,247346
jharkhand,2022,2,gumla district,84189
jharkhand,2022,2,chatra district,151181
jharkhand,2022,2,khunti district,50173
jharkhand,2022,2,dhanbad district,910885
jharkhand,2022,2,godda district,165751
jharkhand,2022,2,deoghar district,397542
jharkhand,2022,2,palamu district,353653
jharkhand,2022,2,latehar district,96644
jharkhand,2022,2,west singhbhum district,167576
jharkhand,2022,2,pakur district,76800
jharkhand,2022,2,lohardaga district,62940
jharkhand,2022,2,sahebganj district,126207
jharkhand,2022,2,giridih district,411014
jharkhand,2022,2,bokaro district,661123
jharkhand,2022,3,ramgarh district,318524
jharkhand,2022,3,ranchi district,1240013
jharkhand,2022,3,east singhbhum district,808077
jharkhand,2022,3,jamtara district,144946
jharkhand,2022,3,dumka district,159000
jharkhand,2022,3,koderma district,184029
jharkhand,2022,3,hazaribagh district,542145
jharkhand,2022,3,simdega district,46267
jharkhand,2022,3,garhwa district,209835
jharkhand,2022,3,saraikela kharsawan district,260605
jharkhand,2022,3,gumla district,88627
jharkhand,2022,3,chatra district,159669
jharkhand,2022,3,khunti district,52686
jharkhand,2022,3,dhanbad district,961257
jharkhand,2022,3,godda district,175220
jharkhand,2022,3,deoghar district,420404
jharkhand,2022,3,palamu district,374369
jharkhand,2022,3,latehar district,101957
jharkhand,2022,3,west singhbhum district,176299
jharkhand,2022,3,pakur district,81030
jharkhand,2022,3,lohardaga district,66559
jharkhand,2022,3,sahebganj district,133412
jharkhand,2022,3,giridih district,434250
jharkhand,2022,3,bokaro district,697249
jharkhand,2022,4,ramgarh district,334310
jharkhand,2022,4,ranchi district,1301412
jharkhand,2022,4,east singhbhum district,847360
jharkhand,2022,4,jamtara district,151622
jharkhand,2022,4,dumka district,165890
jharkhand,2022,4,koderma district,193342
jharkhand,2022,4,hazaribagh district,569551
jharkhand,2022,4,simdega district,48059
jharkhand,2022,4,garhwa district,220098
jharkhand,2022,4,saraikela kharsawan district,272780
jharkhand,2022,4,gumla district,92238
jharkhand,2022,4,chatra district,167214
jharkhand,2022,4,khunti district,54760
jharkhand,2022,4,dhanbad district,1009397
jharkhand,2022,4,godda district,183602
jharkhand,2022,4,deoghar district,441349
jharkhand,2022,4,palamu district,393187
jharkhand,2022,4,latehar district,106524
jharkhand,2022,4,west singhbhum district,183896
jharkhand,2022,4,pakur district,84785
jharkhand,2022,4,lohardaga district,69683
jharkhand,2022,4,sahebganj district,139992
jharkhand,2022,4,giridih district,454873
jharkhand,2022,4,bokaro district,731714
jharkhand,2023,1,ramgarh district,350515
jharkhand,2023,1,ranchi district,1361772
jharkhand,2023,1,east singhbhum district,886341
jharkhand,2023,1,jamtara district,158873
jharkhand,2023,1,dumka district,173744
jharkhand,2023,1,koderma district,202708
jharkhand,2023,1,hazaribagh district,596924
jharkhand,2023,1,simdega district,50284
jharkhand,2023,1,garhwa district,231592
jharkhand,2023,1,saraikela kharsawan district,285388
jharkhand,2023,1,gumla district,96678
jharkhand,2023,1,chatra district,175497
jharkhand,2023,1,khunti district,57273
jharkhand,2023,1,dhanbad district,1056568
jharkhand,2023,1,godda district,192482
jharkhand,2023,1,deoghar district,463198
jharkhand,2023,1,palamu district,412757
jharkhand,2023,1,latehar district,111783
jharkhand,2023,1,west singhbhum district,192587
jharkhand,2023,1,pakur district,88874
jharkhand,2023,1,lohardaga district,73158
jharkhand,2023,1,sahebganj district,146749
jharkhand,2023,1,giridih district,477295
jharkhand,2023,1,bokaro district,766067
jharkhand,2023,2,ramgarh district,365384
jharkhand,2023,2,ranchi district,1415752
jharkhand,2023,2,east singhbhum district,921184
jharkhand,2023,2,jamtara district,166266
jharkhand,2023,2,dumka district,182147
jharkhand,2023,2,koderma district,211857
jharkhand,2023,2,hazaribagh district,622872
jharkhand,2023,2,simdega district,52857
jharkhand,2023,2,garhwa district,243169
jharkhand,2023,2,saraikela kharsawan district,297520
jharkhand,2023,2,gumla district,101619
jharkhand,2023,2,chatra district,183804
jharkhand,2023,2,khunti district,60069
jharkhand,2023,2,dhanbad district,1099543
jharkhand,2023,2,godda district,201562
jharkhand,2023,2,deoghar district,483926
jharkhand,2023,2,palamu district,431928
jharkhand,2023,2,latehar district,117221
jharkhand,2023,2,west singhbhum district,201511
jharkhand,2023,2,pakur district,93140
jharkhand,2023,2,lohardaga district,76680
jharkhand,2023,2,sahebganj district,153488
jharkhand,2023,2,giridih district,499487
jharkhand,2023,2,bokaro district,797723
jharkhand,2023,3,ramgarh district,380913
jharkhand,2023,3,ranchi district,1472886
jharkhand,2023,3,east singhbhum district,958456
jharkhand,2023,3,jamtara district,173498
jharkhand,2023,3,dumka district,190160
jharkhand,2023,3,koderma district,220988
jharkhand,2023,3,hazaribagh district,649586
jharkhand,2023,3,simdega district,55481
jharkhand,2023,3,garhwa district,254154
jharkhand,2023,3,saraikela kharsawan district,310059
jharkhand,2023,3,gumla district,106420
jharkhand,2023,3,chatra district,191842
jharkhand,2023,3,khunti district,62864
jharkhand,2023,3,dhanbad district,1145055
jharkhand,2023,3,godda district,210344
jharkhand,2023,3,deoghar district,504651
jharkhand,2023,3,palamu district,450874
jharkhand,2023,3,latehar district,122612
jharkhand,2023,3,west singhbhum district,210492
jharkhand,2023,3,pakur district,97349
jharkhand,2023,3,lohardaga district,80150
jharkhand,2023,3,sahebganj district,160172
jharkhand,2023,3,giridih district,520993
jharkhand,2023,3,bokaro district,830731
jharkhand,2023,4,ramgarh district,395054
jharkhand,2023,4,ranchi district,1524444
jharkhand,2023,4,east singhbhum district,992524
jharkhand,2023,4,jamtara district,180329
jharkhand,2023,4,dumka district,197351
jharkhand,2023,4,koderma district,229508
jharkhand,2023,4,hazaribagh district,673853
jharkhand,2023,4,simdega district,57761
jharkhand,2023,4,garhwa district,264220
jharkhand,2023,4,saraikela kharsawan district,321437
jharkhand,2023,4,gumla district,110603
jharkhand,2023,4,chatra district,199347
jharkhand,2023,4,khunti district,65321
jharkhand,2023,4,dhanbad district,1186497
jharkhand,2023,4,godda district,218322
jharkhand,2023,4,deoghar district,523947
jharkhand,2023,4,palamu district,468199
jharkhand,2023,4,latehar district,127321
jharkhand,2023,4,west singhbhum district,218509
jharkhand,2023,4,pakur district,101169
jharkhand,2023,4,lohardaga district,83263
jharkhand,2023,4,sahebganj district,166249
jharkhand,2023,4,giridih district,540555
jharkhand,2023,4,bokaro district,861553
karnataka,2021,1,mysuru district,1094627
karnataka,2021,1,chitradurga district,359774
karnataka,2021,1,kalaburagi district,602937
karnataka,2021,1,ramanagara district,389219
karnataka,2021,1,mandya district,458538
karnataka,2021,1,kodagu district,153053
karnataka,2021,1,chikkamagaluru district,289630
karnataka,2021,1,haveri district,293899
karnataka,2021,1,ballari district,705364
karnataka,2021,1,belagavi district,1132987
karnataka,2021,1,kolar district,534157
karnataka,2021,1,uttara kannada district,343355
karnataka,2021,1,tumakuru district,736609
karnataka,2021,1,yadgir district,189271
karnataka,2021,1,bengaluru urban district,9955387
karnataka,2021,1,chikkaballapura district,372241
karnataka,2021,1,davanagere district,508179
karnataka,2021,1,bagalkote district,447765
karnataka,2021,1,vijayapura district,543181
karnataka,2021,1,koppal district,287597
karnataka,2021,1,bidar district,411728
karnataka,2021,1,bengaluru rural district,639890
karnataka,2021,1,raichur district,424252
karnataka,2021,1,chamarajanagara district,174952
karnataka,2021,1,dakshina kannada district,746964
karnataka,2021,1,hassan district,490609
karnataka,2021,1,dharwad district,714056
karnataka,2021,1,shivamogga district,491220
karnataka,2021,1,udupi district,380553
karnataka,2021,1,gadag district,223838
karnataka,2021,2,mysuru district,1168608
karnataka,2021,2,chitradurga district,386380
karnataka,2021,2,kalaburagi district,645639
karnataka,2021,2,ramanagara district,416739
karnataka,2021,2,mandya district,491102
karnataka,2021,2,kodagu district,163742
karnataka,2021,2,chikkamagaluru district,311052
karnataka,2021,2,haveri district,315491
karnataka,2021,2,ballari district,755860
karnataka,2021,2,belagavi district,1213293
karnataka,2021,2,kolar district,571929
karnataka,2021,2,uttara kannada district,367399
karnataka,2021,2,tumakuru district,790148
karnataka,2021,2,yadgir district,203336
karnataka,2021,2,bengaluru urban district,10604609
karnataka,2021,2,chikkaballapura district,399185
karnataka,2021,2,davanagere district,543821
karnataka,2021,2,bagalkote district,479927
karnataka,2021,2,vijayapura district,582278
karnataka,2021,2,koppal district,308936
karnataka,2021,2,bidar district,441065
karnataka,2021,2,bengaluru rural district,684759
karnataka,2021,2,raichur district,455771
karnataka,2021,2,chamarajanagara district,187469
karnataka,2021,2,dakshina kannada district,798331
karnataka,2021,2,hassan district,526240
karnataka,2021,2,dharwad district,763441
karnataka,2021,2,shivamogga district,526831
karnataka,2021,2,udupi district,407264
karnataka,2021,2,gadag district,240378
karnataka,2021,3,mysuru district,1250860
karnataka,2021,3,chitradurga district,417163
karnataka,2021,3,kalaburagi district,694567
karnataka,2021,3,ramanagara district,448065
karnataka,2021,3,mandya district,528361
karnataka,2021,3,kodagu district,175878
karnataka,2021,3,chikkamagaluru district,335416
karnataka,2021,3,haveri district,340458
karnataka,2021,3,ballari district,814170
karnataka,2021,3,belagavi district,1304051
karnataka,2021,3,kolar district,615004
karnataka,2021,3,uttara kannada district,395160
karnataka,2021,3,tumakuru district,850678
karnataka,2021,3,yadgir district,220170
karnataka,2021,3,bengaluru urban district,11321012
karnataka,2021,3,chikkaballapura district,429845
karnataka,2021,3,davanagere district,584571
karnataka,2021,3,bagalkote district,517079
karnataka,2021,3,vijayapura district,627795
karnataka,2021,3,koppal district,333722
karnataka,2021,3,bidar district,475158
karnataka,2021,3,bengaluru rural district,735551
karnataka,2021,3,raichur district,492375
karnataka,2021,3,chamarajanagara district,202168
karnataka,2021,3,dakshina kannada district,855634
karnataka,2021,3,hassan district,566904
karnataka,2021,3,dharwad district,818797
karnataka,2021,3,shivamogga district,566838
karnataka,2021,3,udupi district,437345
karnataka,2021,3,gadag district,259426
karnataka,2021,4,mysuru district,1332579
karnataka,2021,4,chitradurga district,447221
karnataka,2021,4,kalaburagi district,743146
karnataka,2021,4,ramanagara district,478668
karnataka,2021,4,mandya district,564725
karnataka,2021,4,kodagu district,187714
karnataka,2021,4,chikkamagaluru district,358975
karnataka,2021,4,haveri district,365257
karnataka,2021,4,ballari district,871581
karnataka,2021,4,belagavi district,1393290
karnataka,2021,4,kolar district,657607
karnataka,2021,4,uttara kannada district,422171
karnataka,2021,4,tumakuru district,909976
karnataka,2021,4,yadgir district,236490
karnataka,2021,4,bengaluru urban district,12038775
karnataka,2021,4,chikkaballapura district,459988
karnataka,2021,4,davanagere district,624570
karnataka,2021,4,bagalkote district,554099
karnataka,2021,4,vijayapura district,672340
karnataka,2021,4,koppal district,357841
karnataka,2021,4,bidar district,508686
karnataka,2021,4,bengaluru rural district,785717
karnataka,2021,4,raichur district,528246
karnataka,2021,4,chamarajanagara district,216215
karnataka,2021,4,dakshina kannada district,912133
karnataka,2021,4,hassan district,606707
karnataka,2021,4,dharwad district,873847
karnataka,2021,4,shivamogga district,606024
karnataka,2021,4,udupi district,466878
karnataka,2021,4,gadag district,278180
karnataka,2022,1,mysuru district,1410095
karnataka,2022,1,chitradurga district,476042
karnataka,2022,1,kalaburagi district,788989
karnataka,2022,1,ramanagara district,507965
karnataka,2022,1,mandya district,599734
karnataka,2022,1,kodagu district,198895
karnataka,2022,1,chikkamagaluru district,381212
karnataka,2022,1,haveri district,388930
karnataka,2022,1,ballari district,926458
karnataka,2022,1,belagavi district,1477767
karnataka,2022,1,kolar district,697883
karnataka,2022,1,uttara kannada district,448070
karnataka,2022,1,tumakuru district,966743
karnataka,2022,1,yadgir district,252073
karnataka,2022,1,bengaluru urban district,12707664
karnataka,2022,1,chikkaballapura district,488750
karnataka,2022,1,davanagere district,662751
karnataka,2022,1,bagalkote district,589114
karnataka,2022,1,vijayapura district,714643
karnataka,2022,1,koppal district,381091
karnataka,2022,1,bidar district,540642
karnataka,2022,1,bengaluru rural district,833284
karnataka,2022,1,raichur district,562507
karnataka,2022,1,chamarajanagara district,229823
karnataka,2022,1,dakshina kannada district,965225
karnataka,2022,1,hassan district,644154
karnataka,2022,1,dharwad district,925787
karnataka,2022,1,shivamogga district,643097
karnataka,2022,1,udupi district,494914
karnataka,2022,1,gadag district,296047
karnataka,2022,2,mysuru district,1482427
karnataka,2022,2,chitradurga district,502600
karnataka,2022,2,kalaburagi district,831684
karnataka,2022,2,ramanagara district,535182
karnataka,2022,2,mandya district,632244
karnataka,2022,2,kodagu district,209364
karnataka,2022,2,chikkamagaluru district,401827
karnataka,2022,2,haveri district,410677
karnataka,2022,2,ballari district,977999
karnataka,2022,2,belagavi district,1556041
karnataka,2022,2,kolar district,735683
karnataka,2022,2,uttara kannada district,472053
karnataka,2022,2,tumakuru district,1018947
karnataka,2022,2,yadgir district,266445
karnataka,2022,2,bengaluru urban district,13342916
karnataka,2022,2,chikkaballapura district,515355
karnataka,2022,2,davanagere district,698130
karnataka,2022,2,bagalkote district,621654
karnataka,2022,2,vijayapura district,753598
karnataka,2022,2,koppal district,402659
karnataka,2022,2,bidar district,570697
karnataka,2022,2,bengaluru rural district,877678
karnataka,2022,2,raichur district,594248
karnataka,2022,2,chamarajanagara district,242198
karnataka,2022,2,dakshina kannada district,1014820
karnataka,2022,2,hassan district,678916
karnataka,2022,2,dharwad district,974500
karnataka,2022,2,shivamogga district,677386
karnataka,2022,2,udupi district,521045
karnataka,2022,2,gadag district,312474
karnataka,2022,3,mysuru district,1556384
karnataka,2022,3,chitradurga district,528557
karnataka,2022,3,kalaburagi district,874282
karnataka,2022,3,ramanagara district,563154
karnataka,2022,3,mandya district,665227
karnataka,2022,3,kodagu district,219407
karnataka,2022,3,chikkamagaluru district,421862
karnataka,2022,3,haveri district,432627
karnataka,2022,3,ballari district,1030428
karnataka,2022,3,belagavi district,1635855
karnataka,2022,3,kolar district,774245
karnataka,2022,3,uttara kannada district,496232
karnataka,2022,3,tumakuru district,1070793
karnataka,2022,3,yadgir district,280412
karnataka,2022,3,bengaluru urban district,13997602
karnataka,2022,3,chikkaballapura district,542150
